Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2024,2,31453,33044,"Houston, TX","Louisville, KY",803,330,273.23,UA,0.5530,288.74,WN,0.3309,230.44,-1,,
2024,2,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,330,278.84,AA,0.3901,277.92,WN,0.1637,240.00,-1,,
2024,2,32206,31453,"Harlingen/San Benito, TX","Houston, TX",295,329,138.96,WN,0.7938,130.03,WN,0.7938,130.03,-1,,
2024,2,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",1102,329,350.21,AA,0.8489,353.16,WN,0.0445,228.36,-1,,
2024,2,30325,33044,"Denver, CO","Louisville, KY",1024,329,268.36,UA,0.5381,275.24,WN,0.3776,249.04,-1,,
2024,2,31295,33214,"Detroit, MI","San Antonio, TX",1214,329,309.30,DL,0.7281,326.96,WN,0.1054,259.78,-1,,
2024,2,31650,30198,"Minneapolis/St. Paul, MN","Pittsburgh, PA",726,327,257.66,DL,0.7548,283.28,SY,0.0826,87.04,-1,,
2024,2,33570,31884,"San Diego, CA","Spokane, WA",1027,327,215.69,AS,0.6376,203.61,AS,0.6376,203.61,-1,,
2024,2,31650,31504,"Minneapolis/St. Paul, MN","Valparaiso, FL",1058,327,174.83,DL,0.5442,209.91,SY,0.3981,125.59,-1,,
2024,2,31453,33342,"Houston, TX","Milwaukee, WI",1004,327,261.43,UA,0.5832,287.18,WN,0.2333,221.48,-1,,
2024,2,30325,34524,"Denver, CO","Richmond, VA",1482,327,298.78,UA,0.4255,318.44,WN,0.3395,270.01,-1,,
2024,2,34614,33214,"Salt Lake City, UT","San Antonio, TX",1087,326,293.11,DL,0.6639,313.96,WN,0.1645,262.82,-1,,
2024,2,33198,34057,"Kansas City, MO","Portland, OR",1482,325,258.40,WN,0.3007,261.18,DL,0.2154,231.58,-1,,
2024,2,30466,34314,"Phoenix, AZ","Provo, UT",477,323,82.79,G4,0.7901,82.58,G4,0.7901,82.58,-1,,
2024,2,30713,31884,"Boise, ID","Spokane, WA",287,323,175.13,AS,0.9782,173.74,AS,0.9782,173.74,-1,,
2024,2,30436,30852,"Tucson, AZ","Washington, DC (Metropolitan Area)",1976,322,378.59,AA,0.4606,387.56,WN,0.2479,306.74,-1,,
2024,2,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",1447,321,234.37,G4,0.3317,89.77,G4,0.3317,89.77,-1,,
2024,2,30647,34100,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",363,320,237.36,AA,0.8356,255.95,F9,0.1249,89.64,-1,,
2024,2,32337,34986,"Indianapolis, IN","Sarasota/Bradenton, FL",876,320,158.37,WN,0.5048,181.13,G4,0.3087,86.48,-1,,
2024,2,31703,34262,"New York City, NY (Metropolitan Area)","Palm Springs, CA",2381,320,381.19,AA,0.3469,364.49,B6,0.1763,302.06,-1,,
2024,2,30140,33570,"Albuquerque, NM","San Diego, CA",628,319,227.52,WN,0.8204,232.15,AA,0.1111,225.59,-1,,
2024,2,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",1741,319,361.48,WN,0.4164,313.36,WN,0.4164,313.36,-1,,
2024,2,30198,34986,"Pittsburgh, PA","Sarasota/Bradenton, FL",912,318,166.48,WN,0.4748,195.18,G4,0.3046,82.64,-1,,
2024,2,30140,30423,"Albuquerque, NM","Austin, TX",619,318,210.55,WN,0.8932,204.60,WN,0.8932,204.60,-1,,
2024,2,31136,31650,"Jacksonville, FL","Minneapolis/St. Paul, MN",1174,317,226.12,DL,0.5988,284.30,SY,0.2845,104.68,-1,,
2024,2,35412,30852,"Knoxville, TN","Washington, DC (Metropolitan Area)",464,317,260.51,AA,0.6605,255.10,UA,0.2490,235.93,-1,,
2024,2,32467,33342,"Miami, FL (Metropolitan Area)","Milwaukee, WI",1258,317,211.31,WN,0.4132,195.96,WN,0.4132,195.96,-1,,
2024,2,31986,32211,"Grand Rapids, MI","Las Vegas, NV",1642,316,221.69,G4,0.5158,135.65,G4,0.5158,135.65,-1,,
2024,2,30994,31650,"Charleston, SC","Minneapolis/St. Paul, MN",1087,316,201.16,DL,0.5923,238.75,SY,0.2841,117.45,-1,,
2024,2,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",1159,314,312.35,AA,0.6635,302.42,AA,0.6635,302.42,-1,,
2024,2,32211,34653,"Las Vegas, NV","Tulsa, OK",1076,314,227.65,WN,0.6943,249.61,G4,0.1822,87.53,-1,,
2024,2,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",659,314,172.79,AS,0.2824,237.44,G4,0.2481,78.74,-1,,
2024,2,32467,33192,"Miami, FL (Metropolitan Area)","Sacramento, CA",2552,313,350.35,AA,0.4609,349.92,WN,0.2333,315.63,-1,,
2024,2,31295,34057,"Detroit, MI","Portland, OR",1953,313,393.71,DL,0.5360,490.13,F9,0.1298,137.76,-1,,
2024,2,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",824,313,299.08,AA,0.8796,302.35,WN,0.0839,255.27,-1,,
2024,2,30977,30615,"Chicago, IL","El Paso, TX",1237,313,252.89,WN,0.4180,219.50,WN,0.4180,219.50,-1,,
2024,2,30994,30559,"Charleston, SC","Seattle, WA",2415,312,337.89,AS,0.7337,331.06,AA,0.1013,299.38,-1,,
2024,2,30994,31453,"Charleston, SC","Houston, TX",928,311,267.17,UA,0.5504,284.86,WN,0.2989,225.63,-1,,
2024,2,31066,34986,"Columbus, OH","Sarasota/Bradenton, FL",869,311,168.50,WN,0.5541,192.08,G4,0.2696,86.48,-1,,
2024,2,31057,33105,"Charlotte, NC","Cincinnati, OH",335,310,226.90,AA,0.9095,229.30,F9,0.0284,71.62,-1,,
2024,2,31714,31453,"Fort Myers, FL","Houston, TX",861,309,200.25,UA,0.8483,199.49,WN,0.0629,171.55,-1,,
2024,2,31650,33192,"Minneapolis/St. Paul, MN","Sacramento, CA",1517,309,341.81,DL,0.6273,379.87,WN,0.1926,286.36,-1,,
2024,2,30647,34986,"Cleveland, OH (Metropolitan Area)","Sarasota/Bradenton, FL",967,307,143.56,F9,0.3946,112.46,G4,0.2868,95.56,-1,,
2024,2,30423,30198,"Austin, TX","Pittsburgh, PA",1210,306,240.15,WN,0.6286,239.33,WN,0.6286,239.33,-1,,
2024,2,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",438,306,248.95,AA,0.7139,247.67,UA,0.1966,220.63,-1,,
2024,2,30194,31871,"Dallas/Fort Worth, TX","Greenville/Spartanburg, SC",862,305,314.07,AA,0.7917,321.67,WN,0.1047,228.10,-1,,
2024,2,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",1209,305,273.59,UA,0.4004,294.72,WN,0.2302,242.09,-1,,
2024,2,30849,30325,"Bozeman, MT","Denver, CO",524,305,202.48,UA,0.6490,209.70,WN,0.3373,186.37,-1,,
2024,2,35096,30852,"Syracuse, NY","Washington, DC (Metropolitan Area)",298,304,214.21,AA,0.5070,219.27,WN,0.2205,192.29,-1,,
2024,2,30977,34576,"Chicago, IL","Rochester, NY",528,304,202.12,UA,0.6046,202.06,WN,0.1782,154.20,-1,,
2024,2,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",1874,303,318.54,WN,0.2307,291.61,G4,0.1217,121.33,-1,,
2024,2,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",998,302,96.60,NK,0.9964,95.76,NK,0.9964,95.76,-1,,
2024,2,33342,31650,"Milwaukee, WI","Minneapolis/St. Paul, MN",297,301,215.98,DL,0.8752,233.03,SY,0.1091,69.59,-1,,
2024,2,32211,30436,"Las Vegas, NV","Tucson, AZ",365,301,185.63,WN,0.9128,182.50,WN,0.9128,182.50,-1,,
2024,2,31453,34524,"Houston, TX","Richmond, VA",1166,301,266.50,UA,0.4428,289.86,AA,0.2366,233.40,-1,,
2024,2,32467,32244,"Miami, FL (Metropolitan Area)","New Haven, CT",1126,300,126.74,XP,1.0000,126.74,XP,1.0000,126.74,-1,,
2024,2,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",528,299,242.96,AA,0.4240,260.82,WN,0.4188,204.68,-1,,
2024,2,31834,32575,"Fayetteville, AR","Los Angeles, CA (Metropolitan Area)",1371,299,305.16,AA,0.5550,395.82,G4,0.2905,113.23,-1,,
2024,2,34100,34986,"Philadelphia, PA","Sarasota/Bradenton, FL",957,299,211.38,AA,0.5715,269.93,F9,0.3505,94.18,-1,,
2024,2,30466,34653,"Phoenix, AZ","Tulsa, OK",935,298,244.47,WN,0.6513,222.85,WN,0.6513,222.85,-1,,
2024,2,30325,35412,"Denver, CO","Knoxville, TN",1162,298,216.55,UA,0.4047,322.53,F9,0.2997,94.66,-1,,
2024,2,33485,30852,"Madison, WI","Washington, DC (Metropolitan Area)",714,298,287.43,AA,0.4969,278.83,AA,0.4969,278.83,-1,,
2024,2,30325,34689,"Denver, CO","Santa Barbara, CA",916,298,216.01,WN,0.5039,182.24,WN,0.5039,182.24,-1,,
2024,2,31295,31136,"Detroit, MI","Jacksonville, FL",813,298,274.03,DL,0.8176,283.95,F9,0.0122,88.70,-1,,
2024,2,30529,31135,"Hartford, CT","Myrtle Beach, SC",664,297,115.17,NK,0.6970,95.34,MX,0.1061,83.23,-1,,
2024,2,30194,32600,"Dallas/Fort Worth, TX","Little Rock, AR",304,296,213.32,AA,0.5269,245.54,WN,0.4631,175.77,-1,,
2024,2,32467,33728,"Miami, FL (Metropolitan Area)","Pensacola, FL",530,295,203.24,AA,0.4610,268.14,NK,0.3928,99.72,-1,,
2024,2,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",218,293,187.89,B6,0.6954,169.52,B6,0.6954,169.52,-1,,
2024,2,31714,30693,"Fort Myers, FL","Nashville, TN",722,293,240.10,WN,0.7719,217.18,WN,0.7719,217.18,-1,,
2024,2,31454,34653,"Orlando, FL","Tulsa, OK",1005,293,211.89,WN,0.5899,207.46,AA,0.2608,204.71,-1,,
2024,2,30792,30194,"Buffalo, NY","Dallas/Fort Worth, TX",1212,292,280.95,AA,0.5081,332.73,WN,0.2518,226.01,-1,,
2024,2,31003,30466,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",1252,292,198.90,AA,0.4816,275.10,G4,0.4334,113.11,-1,,
2024,2,30423,31066,"Austin, TX","Columbus, OH",1073,292,258.14,WN,0.7381,244.33,WN,0.7381,244.33,-1,,
2024,2,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",323,291,195.29,WN,0.6270,173.45,WN,0.6270,173.45,-1,,
2024,2,33495,31123,"New Orleans, LA","St. Louis, MO",604,291,234.67,WN,0.8525,234.41,AA,0.0620,232.31,-1,,
2024,2,34100,34057,"Philadelphia, PA","Portland, OR",2406,291,349.87,AA,0.4145,356.07,AA,0.4145,356.07,-1,,
2024,2,34100,33214,"Philadelphia, PA","San Antonio, TX",1496,290,314.99,AA,0.4605,358.98,WN,0.2348,267.67,-1,,
2024,2,30977,31871,"Chicago, IL","Greenville/Spartanburg, SC",577,290,250.13,UA,0.5112,251.70,AA,0.3268,242.03,-1,,
2024,2,30397,32600,"Atlanta, GA (Metropolitan Area)","Little Rock, AR",453,288,236.83,DL,0.7927,256.28,WN,0.1803,148.61,-1,,
2024,2,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",192,288,192.59,UA,0.5410,212.41,WN,0.4586,169.23,-1,,
2024,2,30397,35096,"Atlanta, GA (Metropolitan Area)","Syracuse, NY",794,288,283.56,DL,0.7879,308.60,F9,0.0831,108.83,-1,,
2024,2,30529,30693,"Hartford, CT","Nashville, TN",852,288,256.28,WN,0.6469,251.86,AA,0.1531,245.76,-1,,
2024,2,30529,34492,"Hartford, CT","Raleigh/Durham, NC",532,287,140.90,MX,0.4495,91.18,F9,0.1172,72.55,-1,,
2024,2,31057,30198,"Charlotte, NC","Pittsburgh, PA",366,286,274.24,AA,0.8904,280.58,WN,0.0446,187.87,-1,,
2024,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",1190,285,211.46,G4,0.3628,110.81,G4,0.3628,110.81,-1,,
2024,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,285,268.86,DL,0.4375,297.35,AA,0.4351,251.81,-1,,
2024,2,32211,33256,"Las Vegas, NV","Mission/McAllen/Edinburg, TX",1210,283,151.23,G4,0.8355,126.31,G4,0.8355,126.31,-1,,
2024,2,31135,34100,"Myrtle Beach, SC","Philadelphia, PA",473,282,151.19,AA,0.4502,229.16,F9,0.2284,79.56,-1,,
2024,2,34576,30852,"Rochester, NY","Washington, DC (Metropolitan Area)",296,282,212.64,AA,0.4512,210.76,WN,0.3206,202.05,-1,,
2024,2,31603,30466,"Eugene, OR","Phoenix, AZ",971,282,196.70,AA,0.3264,266.32,G4,0.3140,87.89,-1,,
2024,2,30849,30559,"Bozeman, MT","Seattle, WA",543,281,184.70,AS,0.9769,182.23,AS,0.9769,182.23,-1,,
2024,2,33244,30466,"Memphis, TN","Phoenix, AZ",1264,281,273.74,AA,0.6036,272.22,WN,0.2170,263.69,-1,,
2024,2,31267,30852,"Dayton, OH","Washington, DC (Metropolitan Area)",406,281,299.51,AA,0.7707,308.46,UA,0.2191,269.50,-1,,
2024,2,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",2154,281,309.34,AA,0.2876,369.55,MX,0.1725,177.44,-1,,
2024,2,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",498,280,204.95,WN,0.8392,192.65,WN,0.8392,192.65,-1,,
2024,2,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",1902,280,365.73,UA,0.6340,373.61,UA,0.6340,373.61,-1,,
2024,2,31057,33244,"Charlotte, NC","Memphis, TN",511,280,265.58,AA,0.9148,266.98,WN,0.0177,228.61,-1,,
2024,2,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",238,279,210.48,AA,0.5488,238.43,WN,0.4434,175.40,-1,,
2024,2,33198,34492,"Kansas City, MO","Raleigh/Durham, NC",904,279,245.47,WN,0.4951,223.76,WN,0.4951,223.76,-1,,
2024,2,31136,30466,"Jacksonville, FL","Phoenix, AZ",1786,279,319.70,AA,0.5581,333.26,WN,0.1816,269.86,-1,,
2024,2,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",1100,279,276.39,AA,0.4425,253.36,AA,0.4425,253.36,-1,,
2024,2,33192,31884,"Sacramento, CA","Spokane, WA",649,278,218.52,WN,0.8278,207.62,WN,0.8278,207.62,-1,,
2024,2,30325,34685,"Denver, CO","Savannah, GA",1414,276,281.14,UA,0.5278,304.20,WN,0.2448,240.44,-1,,
2024,2,31650,34685,"Minneapolis/St. Paul, MN","Savannah, GA",1092,276,202.22,DL,0.6217,240.40,SY,0.2542,103.50,-1,,
2024,2,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",624,276,274.54,AA,0.8412,285.08,F9,0.0283,88.56,-1,,
2024,2,34057,33195,"Portland, OR","Tampa, FL (Metropolitan Area)",2497,275,298.41,DL,0.3083,336.05,AA,0.2195,267.24,-1,,
2024,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",1433,275,285.44,WN,0.4754,253.59,WN,0.4754,253.59,-1,,
2024,2,34262,34057,"Palm Springs, CA","Portland, OR",873,274,248.29,AS,0.7661,251.49,WN,0.1536,205.37,-1,,
2024,2,30189,30852,"Colorado Springs, CO","Washington, DC (Metropolitan Area)",1503,273,327.01,WN,0.5293,261.33,WN,0.5293,261.33,-1,,
2024,2,33214,31123,"San Antonio, TX","St. Louis, MO",786,273,256.97,WN,0.7971,252.21,WN,0.7971,252.21,-1,,
2024,2,31650,31135,"Minneapolis/St. Paul, MN","Myrtle Beach, SC",1085,272,158.05,DL,0.5618,184.54,SY,0.3513,105.95,-1,,
2024,2,30140,34057,"Albuquerque, NM","Portland, OR",1111,272,245.62,AS,0.3829,289.88,WN,0.3118,222.53,-1,,
2024,2,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",2411,271,351.28,AA,0.3193,326.31,B6,0.1556,273.11,-1,,
2024,2,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",459,271,206.29,WN,0.7505,181.76,WN,0.7505,181.76,-1,,
2024,2,30198,33570,"Pittsburgh, PA","San Diego, CA",2106,271,262.39,WN,0.2637,275.02,MX,0.1039,131.52,-1,,
2024,2,30792,30325,"Buffalo, NY","Denver, CO",1359,269,230.76,WN,0.4984,256.19,F9,0.2339,108.95,-1,,
2024,2,31638,33570,"Fresno, CA","San Diego, CA",314,269,196.67,AS,0.8790,191.75,AS,0.8790,191.75,-1,,
2024,2,30140,31454,"Albuquerque, NM","Orlando, FL",1553,269,254.89,WN,0.6204,247.65,AA,0.2002,237.48,-1,,
2024,2,33195,35356,"Tampa, FL (Metropolitan Area)","Trenton, NJ",955,269,98.77,F9,1.0000,98.77,F9,1.0000,98.77,-1,,
2024,2,31453,33214,"Houston, TX","San Antonio, TX",192,268,222.80,WN,0.5361,205.97,WN,0.5361,205.97,-1,,
2024,2,31637,30466,"Fargo, ND","Phoenix, AZ",1225,268,140.17,G4,0.8601,109.21,G4,0.8601,109.21,-1,,
2024,2,30693,34685,"Nashville, TN","Savannah, GA",417,268,199.31,WN,0.8474,187.25,WN,0.8474,187.25,-1,,
2024,2,34057,34570,"Portland, OR","Reno, NV",444,268,196.09,AS,0.8814,201.76,WN,0.0858,149.16,-1,,
2024,2,30423,33105,"Austin, TX","Cincinnati, OH",958,268,244.66,DL,0.5669,300.38,G4,0.2188,84.86,-1,,
2024,2,30977,34262,"Chicago, IL","Palm Springs, CA",1657,268,331.17,AA,0.5291,317.92,WN,0.1338,242.30,-1,,
2024,2,31423,30852,"Des Moines, IA","Washington, DC (Metropolitan Area)",910,267,288.93,AA,0.6241,293.56,WN,0.1504,233.68,-1,,
2024,2,31136,33667,"Jacksonville, FL","Norfolk, VA (Metropolitan Area)",546,267,176.20,MX,0.3468,85.73,MX,0.3468,85.73,-1,,
2024,2,30994,30647,"Charleston, SC","Cleveland, OH (Metropolitan Area)",595,267,146.47,MX,0.5818,91.54,F9,0.1075,77.63,-1,,
2024,2,31453,32896,"Houston, TX","Lubbock, TX",475,266,213.04,UA,0.4640,218.41,WN,0.4557,200.89,-1,,
2024,2,31454,33933,"Orlando, FL","Worcester, MA",1091,266,182.55,B6,0.9855,182.04,B6,0.9855,182.04,-1,,
2024,2,30431,30977,"Asheville, NC","Chicago, IL",536,265,215.18,UA,0.5899,228.82,AA,0.2933,221.80,-1,,
2024,2,30713,30194,"Boise, ID","Dallas/Fort Worth, TX",1282,265,333.10,AA,0.4453,386.20,WN,0.2322,250.53,-1,,
2024,2,32448,30852,"Jackson/Vicksburg, MS","Washington, DC (Metropolitan Area)",888,265,246.93,WN,0.5000,194.53,WN,0.5000,194.53,-1,,
2024,2,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",477,265,199.45,UA,0.6476,193.97,UA,0.6476,193.97,-1,,
2024,2,34524,32457,"Richmond, VA","San Francisco, CA (Metropolitan Area)",2449,265,317.66,AA,0.2832,322.32,MX,0.2259,178.57,-1,,
2024,2,30868,31703,"Columbia, SC","New York City, NY (Metropolitan Area)",638,265,253.00,AA,0.4884,238.56,AA,0.4884,238.56,-1,,
2024,2,30599,32211,"Birmingham, AL","Las Vegas, NV",1618,264,327.12,WN,0.7151,305.57,WN,0.7151,305.57,-1,,
2024,2,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",912,264,306.25,AA,0.5164,323.57,WN,0.2434,235.31,-1,,
2024,2,33342,32457,"Milwaukee, WI","San Francisco, CA (Metropolitan Area)",1845,264,310.77,WN,0.4700,266.37,WN,0.4700,266.37,-1,,
2024,2,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",1063,263,296.36,DL,0.5594,333.40,AA,0.2745,270.40,-1,,
2024,2,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",441,263,257.36,AA,0.6845,252.85,AA,0.6845,252.85,-1,,
2024,2,32244,33195,"New Haven, CT","Tampa, FL (Metropolitan Area)",1067,263,116.44,XP,1.0000,116.44,XP,1.0000,116.44,-1,,
2024,2,30599,30325,"Birmingham, AL","Denver, CO",1083,263,285.09,UA,0.4432,317.11,WN,0.4160,238.47,-1,,
2024,2,31714,33342,"Fort Myers, FL","Milwaukee, WI",1183,263,247.53,WN,0.5552,239.31,WN,0.5552,239.31,-1,,
2024,2,30529,31136,"Hartford, CT","Jacksonville, FL",935,263,174.13,MX,0.4964,111.40,MX,0.4964,111.40,-1,,
2024,2,32467,33933,"Miami, FL (Metropolitan Area)","Worcester, MA",1232,261,169.25,B6,0.9668,168.51,B6,0.9668,168.51,-1,,
2024,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",1815,261,365.65,WN,0.4401,295.77,WN,0.4401,295.77,-1,,
2024,2,35412,33195,"Knoxville, TN","Tampa, FL (Metropolitan Area)",550,261,127.06,G4,0.8098,81.95,G4,0.8098,81.95,-1,,
2024,2,30615,31454,"El Paso, TX","Orlando, FL",1516,261,248.11,WN,0.5516,252.98,AA,0.2253,237.21,-1,,
2024,2,30615,31703,"El Paso, TX","New York City, NY (Metropolitan Area)",1944,260,399.84,AA,0.3604,387.66,WN,0.2400,318.71,-1,,
2024,2,30397,30994,"Atlanta, GA (Metropolitan Area)","Charleston, SC",259,260,288.70,DL,0.9818,289.19,AA,0.0118,267.81,-1,,
2024,2,31453,33728,"Houston, TX","Pensacola, FL",489,258,215.50,UA,0.6628,223.46,WN,0.2788,183.22,-1,,
2024,2,31066,33570,"Columbus, OH","San Diego, CA",1964,257,300.27,WN,0.4475,279.77,WN,0.4475,279.77,-1,,
2024,2,33198,33495,"Kansas City, MO","New Orleans, LA",689,257,227.53,WN,0.8244,218.94,WN,0.8244,218.94,-1,,
2024,2,31986,31650,"Grand Rapids, MI","Minneapolis/St. Paul, MN",408,257,277.57,DL,0.8751,296.16,SY,0.0757,77.86,-1,,
2024,2,30194,32206,"Dallas/Fort Worth, TX","Harlingen/San Benito, TX",461,257,199.92,AA,0.5188,208.07,WN,0.4555,187.94,-1,,
2024,2,32467,33316,"Miami, FL (Metropolitan Area)","Omaha, NE",1393,257,247.07,AA,0.3790,233.36,AA,0.3790,233.36,-1,,
2024,2,30529,32457,"Hartford, CT","San Francisco, CA (Metropolitan Area)",2625,256,413.43,UA,0.3101,466.99,WN,0.1559,323.99,-1,,
2024,2,30849,32457,"Bozeman, MT","San Francisco, CA (Metropolitan Area)",807,256,261.98,UA,0.6042,279.73,WN,0.1650,215.22,-1,,
2024,2,33192,31123,"Sacramento, CA","St. Louis, MO",1679,255,286.77,WN,0.6252,309.50,AA,0.1523,235.30,-1,,
2024,2,31057,31714,"Charlotte, NC","Fort Myers, FL",600,255,256.99,AA,0.9445,256.27,AA,0.9445,256.27,-1,,
2024,2,33198,33214,"Kansas City, MO","San Antonio, TX",706,254,229.97,WN,0.7643,219.76,WN,0.7643,219.76,-1,,
2024,2,30198,34492,"Pittsburgh, PA","Raleigh/Durham, NC",328,254,190.51,AA,0.6859,222.25,MX,0.1577,84.62,-1,,
2024,2,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",2152,254,403.37,DL,0.3706,451.13,WN,0.1517,270.14,-1,,
2024,2,31057,34057,"Charlotte, NC","Portland, OR",2282,253,367.54,AA,0.5445,414.73,UA,0.1202,327.47,-1,,
2024,2,33495,33214,"New Orleans, LA","San Antonio, TX",494,253,213.11,WN,0.7665,204.16,WN,0.7665,204.16,-1,,
2024,2,30140,30397,"Albuquerque, NM","Atlanta, GA (Metropolitan Area)",1269,253,315.65,DL,0.7069,339.87,WN,0.1954,245.81,-1,,
2024,2,30325,34262,"Denver, CO","Palm Springs, CA",776,253,245.48,UA,0.5667,264.19,WN,0.4016,216.61,-1,,
2024,2,30977,31834,"Chicago, IL","Fayetteville, AR",522,252,276.47,AA,0.4989,283.21,UA,0.4941,270.50,-1,,
2024,2,31003,30325,"Cedar Rapids/Iowa City, IA","Denver, CO",692,252,157.34,UA,0.5669,203.03,F9,0.4118,88.98,-1,,
2024,2,30994,32211,"Charleston, SC","Las Vegas, NV",2005,252,256.80,NK,0.3486,109.30,NK,0.3486,109.30,-1,,
2024,2,30977,34653,"Chicago, IL","Tulsa, OK",585,252,254.24,WN,0.3620,207.98,WN,0.3620,207.98,-1,,
2024,2,30466,34524,"Phoenix, AZ","Richmond, VA",1965,252,275.57,AA,0.3962,290.03,MX,0.1372,170.95,-1,,
2024,2,30325,32600,"Denver, CO","Little Rock, AR",771,251,206.15,WN,0.4274,199.16,F9,0.1600,96.68,-1,,
2024,2,30135,33195,"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",970,251,107.64,G4,0.9496,97.65,G4,0.9496,97.65,-1,,
2024,2,31453,34685,"Houston, TX","Savannah, GA",853,251,260.72,UA,0.4842,293.90,WN,0.3697,201.06,-1,,
2024,2,31714,32211,"Fort Myers, FL","Las Vegas, NV",2070,250,284.66,MX,0.2392,134.83,MX,0.2392,134.83,-1,,
2024,2,30977,34570,"Chicago, IL","Reno, NV",1680,250,271.30,WN,0.4061,250.31,WN,0.4061,250.31,-1,,
2024,2,32467,35096,"Miami, FL (Metropolitan Area)","Syracuse, NY",1217,250,210.32,AA,0.2586,248.18,G4,0.2537,110.95,-1,,
2024,2,31453,31481,"Houston, TX","Panama City, FL",572,250,243.95,UA,0.5385,257.88,WN,0.4259,220.84,-1,,
2024,2,34057,31123,"Portland, OR","St. Louis, MO",1708,249,291.77,WN,0.3839,296.02,AA,0.1177,255.27,-1,,
2024,2,31057,33342,"Charlotte, NC","Milwaukee, WI",651,249,271.66,AA,0.8297,273.87,WN,0.0384,202.96,-1,,
2024,2,31057,33192,"Charlotte, NC","Sacramento, CA",2244,248,327.28,AA,0.5876,362.64,WN,0.1230,299.76,-1,,
2024,2,32337,34614,"Indianapolis, IN","Salt Lake City, UT",1355,248,315.48,DL,0.5854,348.63,WN,0.1973,265.35,-1,,
2024,2,30792,30466,"Buffalo, NY","Phoenix, AZ",1912,248,259.61,WN,0.3823,292.94,AA,0.3296,229.26,-1,,
2024,2,33342,34100,"Milwaukee, WI","Philadelphia, PA",690,247,242.67,AA,0.7696,246.55,F9,0.0520,101.24,-1,,
2024,2,33105,34614,"Cincinnati, OH","Salt Lake City, UT",1450,247,362.06,DL,0.7802,402.41,F9,0.0876,117.89,-1,,
2024,2,31136,32457,"Jacksonville, FL","San Francisco, CA (Metropolitan Area)",2366,247,358.31,DL,0.3115,432.49,WN,0.1729,276.81,-1,,
2024,2,31136,33570,"Jacksonville, FL","San Diego, CA",2089,246,279.92,AA,0.3260,276.95,MX,0.1521,138.91,-1,,
2024,2,30693,34524,"Nashville, TN","Richmond, VA",527,245,221.34,AA,0.2842,257.98,G4,0.1862,92.20,-1,,
2024,2,30647,34492,"Cleveland, OH (Metropolitan Area)","Raleigh/Durham, NC",416,245,165.72,F9,0.3841,84.78,MX,0.1401,77.67,-1,,
2024,1,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",1118,20116,209.55,B6,0.2556,189.81,NK,0.1196,116.14,-1,,
2024,1,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",372,15186,165.75,WN,0.5701,165.92,AS,0.1162,160.23,-1,,
