DATA_REF_NO,SAMPLE_REF_NO,PROJECT,WATERSHED,SITE_TYPE,SAMPLE_SITE_NO,SITE_NAME,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_DATE,TIME_NULL,collecting_group,SAMPLE_ID,MEDIUM,DEPTH_IN_METERS,PARAM_TYPE,PARAMETER,QC_TYPE,QUALIFIER,RESULT,UNIT,QC_FLAG,METHOD,FILTER
1101975,209509,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/13/2002 01:35:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.88,Deg. Celsius,U,Quanta Probe,Total
1196819,267630,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/07/2002 05:04:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,SATUROMETER,Total
1196813,267630,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/07/2002 05:04:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.33,MG/L,U,CALCULATION,Dissolved
959754,267625,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/01/2002 10:45:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.16,MG/L,U,CALCULATION,Dissolved
1196849,267625,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/01/2002 10:45:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.8,Deg. Celsius,U,SATUROMETER,Total
1196874,267622,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/24/2002 06:20:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,22,Deg. Celsius,U,SATUROMETER,Total
1196909,267618,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/15/2002 05:12:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.1,Deg. Celsius,U,SATUROMETER,Total
1064438,206752,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/07/2002 10:50:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.64,Deg. Celsius,U,Quanta Probe,Total
1157060,206752,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/07/2002 10:50:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.57,MG/L,U,Quanta Probe,Dissolved
1064439,206752,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/07/2002 10:50:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0.7,NTU,S,Quanta Probe,Total
1064437,206752,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/07/2002 10:50:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.04,Standard units,U,Quanta Probe,Total
1196962,267612,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/02/2002 12:41:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.1,Deg. Celsius,U,SATUROMETER,Total
957327,207709,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/25/2002 11:30:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.62,Standard units,U,Quanta Probe,Total
957331,207709,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/25/2002 11:30:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.27,MG/L,U,Quanta Probe,Dissolved
957329,207709,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/25/2002 11:30:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.2,NTU,U,Quanta Probe,Total
957328,207709,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/25/2002 11:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.84,Deg. Celsius,U,Quanta Probe,Total
1090061,206469,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/11/2002 09:20:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.74,Standard units,U,Quanta Probe,Total
1090065,206469,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/11/2002 09:20:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.48,MG/L,U,Quanta Probe,Dissolved
1090063,206469,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/11/2002 09:20:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.5,NTU,U,Quanta Probe,Total
1090062,206469,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/11/2002 09:20:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.82,Deg. Celsius,U,Quanta Probe,Total
1196994,267607,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/09/2002 09:25:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.1,Deg. Celsius,U,SATUROMETER,Total
1196989,267607,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/09/2002 09:25:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.84,MG/L,U,CALCULATION,Dissolved
1090089,206493,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/28/2002 11:00:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.2,NTU,U,Quanta Probe,Total
1090088,206493,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/28/2002 11:00:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.81,Deg. Celsius,U,Quanta Probe,Total
1090087,206493,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/28/2002 11:00:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.69,Standard units,U,Quanta Probe,Total
1090090,206493,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/28/2002 11:00:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.92,MG/L,U,Quanta Probe,Dissolved
1086768,206150,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/14/2002 12:50:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.4,MG/L,U,Quanta Probe,Dissolved
1086767,206150,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/14/2002 12:50:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,3.1,NTU,U,Quanta Probe,Total
1086764,206150,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/14/2002 12:50:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.65,Standard units,U,Quanta Probe,Total
1086766,206150,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/14/2002 12:50:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.91,Deg. Celsius,U,Quanta Probe,Total
1197010,267605,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/05/2002 12:00:00 AM,Y,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.4,Deg. Celsius,U,SATUROMETER,Total
1086778,206151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/31/2002 03:00:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.59,Standard units,U,Quanta Probe,Total
1086782,206151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/31/2002 03:00:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.53,MG/L,U,Quanta Probe,Dissolved
1086781,206151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/31/2002 03:00:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,10.2,NTU,U,Quanta Probe,Total
1086779,206151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/31/2002 03:00:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.89,Deg. Celsius,U,Quanta Probe,Total
1086128,205849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/17/2002 08:45:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.7,Standard units,U,Quanta Probe,Total
1086132,205849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/17/2002 08:45:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.73,MG/L,U,Quanta Probe,Dissolved
1086130,205849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/17/2002 08:45:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,3.8,NTU,U,Quanta Probe,Total
1086129,205849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/17/2002 08:45:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.69,Deg. Celsius,U,Quanta Probe,Total
1081897,204793,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/19/2002 11:00:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.48,Standard units,S,Quanta Probe,Total
1081901,204793,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/19/2002 11:00:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.48,MG/L,U,Quanta Probe,Dissolved
1081900,204793,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/19/2002 11:00:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.1,NTU,U,Quanta Probe,Total
1081899,204793,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/19/2002 11:00:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.14,Deg. Celsius,U,Quanta Probe,Total
1009895,199540,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/2002 01:30:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.07,Deg. Celsius,U,Quanta Probe,Total
1009897,199540,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/2002 01:30:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.91,MG/L,U,Quanta Probe,Dissolved
1009896,199540,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/2002 01:30:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0.9,NTU,U,Quanta Probe,Total
1009893,199540,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/2002 01:30:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.85,Standard units,U,Quanta Probe,Total
1042030,207835,Atrazine Springs,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/28/2002 03:25:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,H,6.7,Standard units,U,Quanta Probe,Total
932094,199480,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/20/2002 10:30:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.99,Standard units,U,HYDROLAB,Total
932097,199480,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/20/2002 10:30:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,9.76,MG/L,S,HYDROLAB,Dissolved
932095,199480,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/20/2002 10:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,U,HYDROLAB,Total
1009614,199151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/06/2002 12:00:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.99,Deg. Celsius,U,Quanta Probe,Total
1009615,199151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/06/2002 12:00:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.72,MG/L,U,Quanta Probe,Dissolved
1009612,199151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/06/2002 12:00:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.1,NTU,U,Quanta Probe,Total
1155177,199260,Atrazine Springs,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/06/2002 12:00:00 PM,N,WRE,Barton: 12,Ground Water,,Clarity,TURBIDITY,,,2.1,NTU,U,Quanta Probe,Total
1009613,199151,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/06/2002 12:00:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.8,Standard units,U,Quanta Probe,Total
1155178,199260,Atrazine Springs,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/06/2002 12:00:00 PM,N,WRE,Barton: 12,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.8,Standard units,U,Quanta Probe,Total
991949,193013,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/23/2002 10:45:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.86,Standard units,U,Quanta Probe,Total
991951,193013,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/23/2002 10:45:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.63,MG/L,U,Quanta Probe,Dissolved
991948,193013,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/23/2002 10:45:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.4,NTU,U,Quanta Probe,Total
991950,193013,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/23/2002 10:45:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.15,Deg. Celsius,U,Quanta Probe,Total
990245,192580,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/10/2002 09:15:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.92,Standard units,U,Quanta Probe,Total
990247,192580,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/10/2002 09:15:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.88,MG/L,U,Quanta Probe,Dissolved
990244,192580,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/10/2002 09:15:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2.5,NTU,U,Quanta Probe,Total
990246,192580,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/10/2002 09:15:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.62,Deg. Celsius,U,Quanta Probe,Total
1155173,199245,Atrazine Springs,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/08/2002 04:00:00 PM,N,WRE,Barton: 20,Ground Water,,Clarity,TURBIDITY,,,2.7,NTU,U,Quanta Probe,Total
514544,199245,Atrazine Springs,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/08/2002 04:00:00 PM,N,WRE,Barton: 20,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.05,Standard units,U,Quanta Probe,Total
585811,191260,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/13/2002 08:30:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.03,Standard units,U,Quanta Probe,Total
986100,191260,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/13/2002 08:30:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,2,NTU,U,Quanta Probe,Total
986101,191260,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/13/2002 08:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.41,Deg. Celsius,U,Quanta Probe,Total
634154,272843,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/06/2002 01:05:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.04,Standard units,U,HYDROLAB,Total
634156,272843,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/06/2002 01:05:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.33,MG/L,U,HYDROLAB,Dissolved
634155,272843,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/06/2002 01:05:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.33,Deg. Celsius,U,HYDROLAB,Total
607491,191160,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/27/2002 01:00:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,19.1,Deg. Celsius,U,COLE PARMER PHCON10,Total
985954,191160,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/27/2002 01:00:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,J,6.87,Standard units,U,COLE PARMER PHCON10,Total
1065629,191980,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2002 11:45:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.28,MG/L,U,Quanta Probe,Dissolved
609370,191980,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2002 11:45:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,J,2,NTU,U,Quanta Probe,Total
987814,191980,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2002 11:45:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.91,Standard units,U,Quanta Probe,Total
987815,191980,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2002 11:45:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.5,Deg. Celsius,U,Quanta Probe,Total
981900,187965,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/12/2002 11:40:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.22,Deg. Celsius,U,Quanta Probe,Total
981901,187965,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/12/2002 11:40:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.65,MG/L,U,Quanta Probe,Dissolved
607487,187965,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/12/2002 11:40:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,3.3,NTU,U,Quanta Probe,Total
981899,187965,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/12/2002 11:40:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.93,Standard units,U,Quanta Probe,Total
981510,187840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/28/2002 11:00:00 AM,N,WRE,35 Barton Springs,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,U,Quanta Probe,Total
981511,187840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/28/2002 11:00:00 AM,N,WRE,35 Barton Springs,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.57,MG/L,U,Quanta Probe,Dissolved
1065178,187840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/28/2002 11:00:00 AM,N,WRE,35 Barton Springs,Ground Water,,Clarity,TURBIDITY,,,3.3,NTU,U,Quanta Probe,Total
607265,187840,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/28/2002 11:00:00 AM,N,WRE,35 Barton Springs,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.14,Deg. Celsius,U,Quanta Probe,Total
981287,187700,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/16/2002 09:00:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.86,Standard units,U,Quanta Probe,Total
1032884,187700,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/16/2002 09:00:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.82,MG/L,U,Quanta Probe,Dissolved
981286,187700,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/16/2002 09:00:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,3.4,NTU,U,Quanta Probe,Total
1030780,187700,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/16/2002 09:00:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,19.95,Deg. Celsius,U,Quanta Probe,Total
1060296,187680,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/02/2002 12:20:00 PM,N,WRE,35 Barton Spring,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.94,Standard units,U,Quanta Probe,Total
981283,187680,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/02/2002 12:20:00 PM,N,WRE,35 Barton Spring,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.44,MG/L,U,Quanta Probe,Dissolved
981281,187680,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/02/2002 12:20:00 PM,N,WRE,35 Barton Spring,Ground Water,,Clarity,TURBIDITY,,,5.4,NTU,U,Quanta Probe,Total
981282,187680,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/02/2002 12:20:00 PM,N,WRE,35 Barton Spring,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.17,Deg. Celsius,U,Quanta Probe,Total
607058,187419,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/12/2001 10:00:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.91,Standard units,U,Quanta Probe,Total
607061,187419,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/12/2001 10:00:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,7.18,MG/L,U,Quanta Probe,Dissolved
607060,187419,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/12/2001 10:00:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,5.9,NTU,U,Quanta Probe,Total
607059,187419,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/12/2001 10:00:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.5,Deg. Celsius,U,Quanta Probe,Total
981294,187741,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/26/2001 11:00:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.98,Standard units,U,Quanta Probe,Total
981296,187741,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/26/2001 11:00:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,6.95,MG/L,U,Quanta Probe,Dissolved
